order_id,order_date,customer_segment,region,product_category,customer_age,quantity,unit_price,discount_pct,revenue,rating,delivery_days,shipping_cost
100746,2024-05-04 08:00:00,Consumer,North,Furniture,56.0,2.0,$436.22,0.287,622.05,3.3,,26.72
101266,2024-07-30 00:00:00,Consumer,North,Furniture,44.0,38.0,$359.16,0.298,1008.52,,,
101339,2024-08-11 04:00:00,Consumer,East,Electronics,30.0,5.0,$216.22,0.199,865.96,5.0,7.0,
101428,2024-08-26 00:00:00,Corporate,Central,Clothing,72.0,1.0,$49.01,0.198,39.31,3.2,2.0,6.56
100824,2024-05-17 08:00:00,Corporate,Central,Furniture,56.0,3.0,$146.61,0.129,383.09,5.0,5.0,
100485,2024-03-21 20:00:00,Consumer,South,Electronics,,1.0,$222.29,0.264,163.61,3.3,4.0,
100195,2024-02-02 12:00:00,Consumer,West,Office Supplies,35.0,3.0,$12.94,0.243,,4.3,5.0,5.84
101722,2024-10-14 00:00:00,Corporate,West,Electronics,51.0,5.0,N/A,0.138,2584.84,2.2,4.0,2.62
101268,2024-07-30 08:00:00,Consumer,Central,Clothing,54.0,2.0,$31.69,0.183,51.78,,,8.5
101461,2024-08-31 12:00:00,Consumer,West,Electronics,65.0,5.0,$153.81,0.179,631.39,4.5,4.0,
101042,2024-06-22 16:00:00,Corporate,West,Furniture,56.0,2.0,$329.05,0.206,522.53,4.2,6.0,
101847,2024-11-03 20:00:00,Corporate,West,Electronics,21.0,3.0,$206.11,0.099,557.12,,6.0,8.96
100480,2024-03-21 00:00:00,Consumer,East,Furniture,23.0,5.0,$125.31,0.047,597.1,,5.0,16.0
101477,2024-09-03 04:00:00,Home Office,Central,Furniture,68.0,4.0,$157.69,0.009,625.08,3.7,2.0,
100386,2024-03-05 08:00:00,Corporate,Central,Furniture,22.0,3.0,$270.54,0.434,459.38,5.0,2.0,23.98
100257,2024-02-12 20:00:00,Consumer,West,Furniture,30.0,3.0,$548.06,0.233,1261.09,4.2,7.0,24.08
101034,2024-06-21 08:00:00,Consumer,Central,Office Supplies,35.0,5.0,$10.15,0.132,44.05,5.0,5.0,
101850,2024-11-04 08:00:00,Consumer,South,Clothing,26.0,2.0,$37.60,0.086,68.73,5.0,3.0,8.48
101411,2024-08-23 04:00:00,Home Office,North,Office Supplies,70.0,3.0,$22.56,0.18,55.5,4.2,,
101965,2024-11-23 12:00:00,Consumer,North,Electronics,25.0,2.0,$384.02,0.248,577.57,5.0,2.0,8.01
101801,2024-10-27 04:00:00,Corporate,North,Office Supplies,51.0,2.0,$16.25,0.176,26.78,2.8,,11.33
100835,2024-05-19 04:00:00,Corporate,East,Office Supplies,63.0,2.0,$12.79,0.227,19.77,3.3,6.0,
101170,2024-07-14 00:00:00,Consumer,Central,Office Supplies,39.0,4.0,$8.71,0.121,30.62,3.0,7.0,10.67
101026,2024-06-20 00:00:00,Home Office,South,Furniture,31.0,2.0,$134.03,0.155,226.51,5.0,2.0,21.23
100914,2024-06-01 08:00:00,Home Office,East,Furniture,64.0,1.0,$464.65,0.166,387.52,4.2,3.0,21.86
100033,2024-01-06 12:00:00,Consumer,South,Office Supplies,66.0,1.0,$17.89,0.169,14.87,5.0,4.0,9.12
100080,2024-01-14 08:00:00,Corporate,South,Furniture,50.0,3.0,$347.42,0.324,704.57,5.0,3.0,22.83
101282,2024-08-01 16:00:00,Consumer,South,Clothing,40.0,4.0,$28.59,0.178,94.0,4.8,,4.57
101759,2024-10-20 04:00:00,Home Office,North,Electronics,,1.0,$305.96,0.577,129.42,5.0,2.0,5.98
101579,2024-09-20 04:00:00,Home Office,North,Office Supplies,,5.0,$19.12,0.134,82.79,5.0,4.0,12.58
101205,2024-07-19 20:00:00,Consumer,South,Electronics,38.0,2.0,$296.30,0.207,469.93,3.1,4.0,8.87
101271,2024-07-30 20:00:00,Consumer,East,Clothing,43.0,2.0,$44.60,0.222,69.4,4.7,5.0,5.91
101523,2024-09-10 20:00:00,Corporate,South,Office Supplies,,3.0,$20.52,0.222,47.89,5.0,6.0,
101540,2024-09-13 16:00:00,Corporate,Central,Clothing,18.0,1.0,$33.69,0.113,29.88,4.3,4.0,15.93
100443,2024-03-14 20:00:00,Consumer,East,Clothing,60.0,2.0,$61.45,0.268,89.96,4.8,6.0,16.01
100065,2024-01-11 20:00:00,Corporate,Central,Office Supplies,25.0,1.0,$8.42,0.211,6.64,3.7,4.0,13.88
101366,2024-08-15 16:00:00,Consumer,West,Furniture,54.0,1.0,$250.05,0.08,230.05,,6.0,16.0
101342,2024-08-11 16:00:00,Consumer,North,Clothing,54.0,2.0,$35.88,0.324,48.51,4.9,1.0,10.19
100547,2024-04-01 04:00:00,Consumer,North,Electronics,58.0,1.0,$196.54,0.322,133.25,,2.0,7.37
101646,2024-10-01 08:00:00,Consumer,South,Office Supplies,37.0,3.0,$41.13,0.295,,4.0,5.0,
100058,2024-01-10 16:00:00,Consumer,North,Furniture,58.0,2.0,$371.77,0.127,,3.7,2.0,27.58
100870,2024-05-25 00:00:00,Corporate,East,Furniture,71.0,4.0,$650.40,0.329,1745.67,4.1,5.0,21.73
101780,2024-10-23 16:00:00,Consumer,North,Clothing,,2.0,$21.54,0.064,40.32,5.0,4.0,8.81
101569,2024-09-18 12:00:00,Consumer,South,Clothing,74.0,4.0,$31.10,0.069,115.82,,4.0,
100088,2024-01-15 16:00:00,Consumer,West,Electronics,68.0,4.0,$138.42,0.34,365.43,3.9,3.0,
100565,2024-04-04 04:00:00,Corporate,South,Office Supplies,57.0,2.0,$11.95,0.04,22.94,2.5,6.0,
101878,2024-11-09 00:00:00,Consumer,North,Office Supplies,40.0,5.0,N/A,0.166,57.75,5.0,5.0,13.12
101324,2024-08-08 16:00:00,Consumer,East,Electronics,,2.0,$199.60,0.03,387.22,4.3,6.0,
101728,2024-10-15 00:00:00,Consumer,West,Clothing,40.0,3.0,$25.47,0.302,53.33,4.4,18.0,1.0
100254,2024-02-12 08:00:00,Consumer,Central,Office Supplies,30.0,5.0,$31.88,0.122,139.95,3.2,2.0,6.65
101126,2024-07-06 16:00:00,Consumer,East,Furniture,40.0,3.0,$404.88,0.065,1135.69,3.4,5.0,
101918,2024-11-15 16:00:00,Corporate,West,Clothing,63.0,2.0,$13.88,0.195,22.35,4.4,6.0,4.72
100809,2024-05-14 20:00:00,Home Office,North,Office Supplies,26.0,1.0,$48.34,0.196,38.87,4.8,3.0,6.33
100017,2024-01-03 20:00:00,Consumer,North,Furniture,18.0,4.0,$283.92,0.248,854.03,3.1,1.0,19.64
100982,2024-06-12 16:00:00,Corporate,North,Furniture,72.0,4.0,$418.37,0.383,1032.54,3.6,3.0,24.49
101017,2024-06-18 12:00:00,Corporate,North,Furniture,30.0,3.0,$563.34,0.279,1218.5,3.9,20.0,23.96
100002,2024-01-01 08:00:00,Home Office,Central,Clothing,70.0,1.0,$21.08,0.046,20.11,4.1,3.0,
101304,2024-08-05 08:00:00,Corporate,West,Electronics,50.0,4.0,$196.00,0.259,580.94,3.4,6.0,18.19
100099,2024-01-17 12:00:00,Home Office,South,Clothing,33.0,3.0,$21.43,0.114,56.96,4.8,3.0,5.91
101930,2024-11-17 16:00:00,Corporate,East,Clothing,51.0,5.0,$87.77,0.078,404.62,4.0,4.0,7.59
100363,2024-03-01 12:00:00,Consumer,Central,Clothing,65.0,3.0,$33.64,0.252,75.49,,1.0,
100947,2024-06-06 20:00:00,Home Office,West,Office Supplies,22.0,3.0,$17.11,0.297,36.08,4.1,7.0,
101110,2024-07-04 00:00:00,Consumer,South,Electronics,27.0,27.0,$265.94,0.346,173.92,5.0,3.0,9.92
100036,2024-01-07 00:00:00,Consumer,Central,Furniture,74.0,3.0,$354.57,0.221,828.63,5.0,4.0,25.08
100096,2024-01-17 00:00:00,Consumer,North,Office Supplies,,2.0,$31.99,0.076,59.12,2.7,2.0,1.15
100094,2024-01-16 16:00:00,Consumer,Central,Electronics,56.0,3.0,$100.60,0.432,171.42,2.9,3.0,10.44
100961,2024-06-09 04:00:00,Consumer,Central,Electronics,42.0,4.0,$183.02,0.129,637.64,3.3,3.0,11.49
101504,2024-09-07 16:00:00,Corporate,West,Clothing,52.0,1.0,$154.74,0.138,133.39,4.9,5.0,
100134,2024-01-23 08:00:00,Corporate,East,Office Supplies,60.0,4.0,$46.44,0.354,120.0,3.6,6.0,6.14
101626,2024-09-28 00:00:00,Consumer,Central,Office Supplies,23.0,1.0,$23.76,0.422,13.73,3.9,7.0,4.06
101903,2024-11-13 04:00:00,Consumer,East,Office Supplies,42.0,5.0,$25.97,0.088,118.42,4.4,4.0,8.07
100840,2024-05-20 00:00:00,Consumer,West,Clothing,40.0,1.0,$30.71,0.054,29.05,4.0,6.0,
101880,2024-11-09 08:00:00,Consumer,West,Furniture,51.0,2.0,$465.91,0.357,599.16,4.1,5.0,24.54
100649,2024-04-18 04:00:00,Consumer,West,Furniture,34.0,3.0,$193.70,0.349,378.3,5.0,7.0,29.03
101078,2024-06-28 16:00:00,Corporate,East,Furniture,72.0,5.0,$511.17,0.266,1875.99,4.8,,
101999,2024-11-29 04:00:00,Consumer,North,Office Supplies,74.0,4.0,$20.14,0.413,47.29,5.0,2.0,7.49
100801,2024-05-13 12:00:00,Consumer,East,Electronics,37.0,1.0,$198.24,0.142,170.09,4.6,6.0,7.77
101738,2024-10-16 16:00:00,Consumer,West,Clothing,42.0,4.0,$27.50,0.197,88.33,4.3,5.0,8.32
100498,2024-03-24 00:00:00,Consumer,West,Clothing,73.0,2.0,$96.54,0.309,133.42,,7.0,1.0
101260,2024-07-29 00:00:00,Consumer,North,Office Supplies,25.0,4.0,$25.23,0.199,80.84,4.0,3.0,8.34
101837,2024-11-02 04:00:00,Consumer,North,Office Supplies,41.0,2.0,$25.10,0.333,33.48,4.6,2.0,
100294,2024-02-19 00:00:00,Corporate,South,Office Supplies,20.0,4.0,$19.72,0.028,76.67,,5.0,9.42
100953,2024-06-07 20:00:00,Consumer,Central,Clothing,47.0,4.0,$52.14,0.059,196.25,3.8,2.0,1.0
100223,2024-02-07 04:00:00,Home Office,North,Electronics,62.0,2.0,$292.69,0.44,327.81,,3.0,13.38
101510,2024-09-08 16:00:00,Consumer,Central,Electronics,30.0,5.0,$208.67,0.141,,3.9,5.0,4.19
100666,2024-04-21 00:00:00,Corporate,Central,Office Supplies,73.0,3.0,N/A,0.244,14.76,2.4,3.0,8.75
101392,2024-08-20 00:00:00,Consumer,Central,Clothing,62.0,4.0,$60.07,0.217,188.14,5.0,3.0,9.61
100838,2024-05-19 16:00:00,Consumer,South,Electronics,37.0,4.0,$397.34,0.078,1465.39,4.2,2.0,8.36
100400,2024-03-07 16:00:00,Consumer,East,Office Supplies,35.0,1.0,$24.22,0.042,23.2,4.2,3.0,9.1
101830,2024-11-01 00:00:00,Consumer,East,Office Supplies,41.0,5.0,$7.62,0.063,35.7,2.3,6.0,9.34
101419,2024-08-24 12:00:00,Home Office,West,Furniture,41.0,1.0,$384.65,0.6,,4.5,5.0,21.37
101765,2024-10-21 04:00:00,Consumer,West,Furniture,72.0,2.0,$354.97,0.123,622.62,4.4,5.0,
101288,2024-08-02 16:00:00,Consumer,North,Furniture,21.0,4.0,$262.79,0.2,840.93,3.3,3.0,20.86
100512,2024-03-26 08:00:00,Consumer,North,Clothing,59.0,5.0,$25.50,0.042,122.14,3.8,4.0,
100616,2024-04-12 16:00:00,Corporate,North,Electronics,29.0,1.0,$119.24,0.054,112.8,5.0,1.0,
100615,2024-04-12 12:00:00,Corporate,East,Electronics,32.0,5.0,$293.63,0.383,905.85,4.7,26.0,1.0
100685,2024-04-24 04:00:00,Consumer,West,Furniture,71.0,5.0,$401.21,0.057,1891.71,4.0,4.0,21.99
100954,2024-06-08 00:00:00,Home Office,East,Electronics,56.0,2.0,$198.20,0.486,203.75,4.0,5.0,7.95
100679,2024-04-23 04:00:00,Consumer,South,Clothing,44.0,4.0,$16.38,0.308,45.34,,4.0,7.58
100781,2024-05-10 04:00:00,Home Office,North,Clothing,52.0,1.0,$124.33,0.431,70.74,4.7,4.0,4.94
101541,2024-09-13 20:00:00,Consumer,East,Office Supplies,52.0,2.0,$21.15,0.033,40.9,3.5,4.0,
100917,2024-06-01 20:00:00,Consumer,West,Office Supplies,,3.0,$4.63,0.064,13.0,,7.0,12.34
100023,2024-01-04 20:00:00,Home Office,South,Clothing,38.0,4.0,$88.53,0.061,332.52,4.7,4.0,6.14
101435,2024-08-27 04:00:00,Home Office,East,Electronics,18.0,5.0,$214.53,0.512,523.45,3.5,6.0,14.83
100199,2024-02-03 04:00:00,Consumer,West,Electronics,73.0,1.0,$447.47,0.289,318.15,4.5,7.0,11.44
100305,2024-02-20 20:00:00,Consumer,South,Electronics,25.0,2.0,$198.09,0.049,376.77,3.0,3.0,4.32
100245,2024-02-10 20:00:00,Home Office,North,Electronics,38.0,4.0,$179.90,0.169,597.99,,3.0,4.56
101854,2024-11-05 00:00:00,Corporate,East,Electronics,53.0,3.0,$322.58,0.203,771.29,4.3,5.0,
101497,2024-09-06 12:00:00,Corporate,West,Furniture,65.0,3.0,$249.16,0.258,554.63,5.0,4.0,27.61
100467,2024-03-18 20:00:00,Home Office,East,Office Supplies,22.0,2.0,$11.23,0.32,15.27,4.0,5.0,
100655,2024-04-19 04:00:00,Consumer,Central,Clothing,72.0,3.0,$48.02,0.45,79.23,4.3,2.0,19.1
100020,2024-01-04 08:00:00,Corporate,East,Electronics,58.0,2.0,$50.88,0.051,96.57,4.4,4.0,11.63
100377,2024-03-03 20:00:00,Consumer,East,Electronics,37.0,4.0,$164.88,0.189,534.87,4.5,4.0,
100027,2024-01-05 12:00:00,Consumer,South,Office Supplies,40.0,4.0,$14.29,0.222,44.47,4.3,4.0,10.0
101838,2024-11-02 08:00:00,Corporate,West,Furniture,48.0,4.0,$81.11,0.148,276.42,2.2,5.0,20.5
101316,2024-08-07 08:00:00,Corporate,West,Electronics,22.0,3.0,$377.13,0.225,876.83,3.9,6.0,1.0
100403,2024-03-08 04:00:00,Consumer,Central,Electronics,,3.0,$182.63,0.267,401.6,4.8,5.0,6.52
100225,2024-02-07 12:00:00,Home Office,South,Clothing,60.0,2.0,$59.98,0.186,97.65,3.3,4.0,10.74
100644,2024-04-17 08:00:00,Corporate,South,Electronics,41.0,4.0,$270.60,0.174,894.06,3.6,1.0,
101864,2024-11-06 16:00:00,Corporate,Central,Office Supplies,61.0,5.0,$15.28,0.019,74.95,5.0,3.0,15.5
100783,2024-05-10 12:00:00,Corporate,South,Office Supplies,55.0,4.0,$17.21,0.236,52.59,2.3,2.0,
101089,2024-06-30 12:00:00,Consumer,Central,Electronics,60.0,2.0,$152.00,0.155,256.88,4.6,7.0,
101811,2024-10-28 20:00:00,Consumer,North,Electronics,60.0,5.0,$252.53,0.164,1055.58,5.0,2.0,
100617,2024-04-12 20:00:00,Consumer,West,Office Supplies,50.0,2.0,$16.95,0.258,25.15,5.0,4.0,
100793,2024-05-12 04:00:00,Consumer,Central,Clothing,64.0,4.0,$67.90,0.139,233.85,,2.0,16.34
101922,2024-11-16 08:00:00,Consumer,South,Office Supplies,22.0,2.0,$5.40,0.295,7.61,4.3,4.0,5.01
100084,2024-01-15 00:00:00,Consumer,West,Office Supplies,21.0,4.0,$12.99,0.127,45.36,4.8,6.0,7.7
101352,2024-08-13 08:00:00,Consumer,North,Office Supplies,53.0,2.0,$49.42,0.201,78.97,2.8,6.0,11.08
101865,2024-11-06 20:00:00,Home Office,South,Furniture,26.0,3.0,$311.18,0.052,885.0,5.0,14.0,31.54
101234,2024-07-24 16:00:00,Consumer,North,Office Supplies,28.0,1.0,$10.65,0.162,8.92,3.7,2.0,
101882,2024-11-09 16:00:00,Consumer,West,Office Supplies,37.0,5.0,$13.42,0.042,64.28,5.0,5.0,12.09
100603,2024-04-10 12:00:00,Corporate,West,Office Supplies,51.0,3.0,$12.12,0.159,,2.8,6.0,5.32
100817,2024-05-16 04:00:00,Consumer,East,Office Supplies,51.0,4.0,$23.13,0.041,88.73,2.5,4.0,1.86
100453,2024-03-16 12:00:00,Consumer,West,Office Supplies,29.0,3.0,$10.69,0.194,25.85,3.8,4.0,
101525,2024-09-11 04:00:00,Consumer,South,Clothing,,5.0,$71.35,0.097,322.15,4.2,5.0,
101919,2024-11-15 20:00:00,Home Office,South,Electronics,49.0,5.0,$477.25,0.092,2166.72,5.0,1.0,
101723,2024-10-14 04:00:00,Corporate,South,Clothing,49.0,5.0,$50.42,0.198,,4.7,3.0,
100813,2024-05-15 12:00:00,Corporate,North,Clothing,58.0,5.0,$37.04,0.016,182.24,5.0,4.0,6.93
101568,2024-09-18 08:00:00,Consumer,West,Electronics,37.0,3.0,$177.93,0.153,452.12,2.8,6.0,8.41
100213,2024-02-05 12:00:00,Corporate,East,Electronics,38.0,5.0,$235.95,0.121,1037.0,5.0,5.0,
101030,2024-06-20 16:00:00,Corporate,West,Electronics,51.0,1.0,$221.63,0.196,178.19,4.7,5.0,
101080,2024-06-29 00:00:00,Consumer,South,Electronics,20.0,2.0,$101.27,0.198,162.44,3.3,,10.61
100362,2024-03-01 08:00:00,Consumer,East,Office Supplies,60.0,5.0,$13.14,0.17,54.53,2.6,3.0,7.27
101682,2024-10-07 08:00:00,Corporate,South,Electronics,36.0,3.0,$184.66,0.067,516.86,,4.0,11.45
101782,2024-10-24 00:00:00,Consumer,Central,Furniture,42.0,3.0,$201.61,0.221,471.16,4.2,2.0,22.08
100559,2024-04-03 04:00:00,Consumer,North,Office Supplies,,1.0,$26.40,0.06,24.82,3.1,5.0,4.83
101678,2024-10-06 16:00:00,Home Office,South,Office Supplies,34.0,5.0,$18.50,0.211,72.98,5.0,5.0,
100993,2024-06-14 12:00:00,Consumer,East,Furniture,47.0,3.0,$343.15,0.225,797.82,3.6,7.0,25.95
100534,2024-03-30 00:00:00,Consumer,Central,Office Supplies,59.0,1.0,$14.39,0.045,13.74,4.3,4.0,
100696,2024-04-26 00:00:00,Corporate,West,Furniture,37.0,3.0,$441.63,0.061,1244.07,3.7,5.0,26.74
101041,2024-06-22 12:00:00,Corporate,Central,Electronics,30.0,5.0,$355.74,0.132,1543.91,5.0,3.0,9.2
101817,2024-10-29 20:00:00,Consumer,South,Electronics,,5.0,$289.53,0.106,,5.0,3.0,
101468,2024-09-01 16:00:00,Corporate,South,Office Supplies,55.0,3.0,$11.13,0.215,,4.2,4.0,2.42
100236,2024-02-09 08:00:00,Consumer,North,Furniture,58.0,3.0,$295.80,0.173,733.88,4.1,1.0,22.0
101873,2024-11-08 04:00:00,Home Office,North,Electronics,22.0,5.0,$102.52,0.099,461.85,4.2,4.0,4.91
101987,2024-11-27 04:00:00,Corporate,East,Furniture,55.0,3.0,$894.56,0.076,2479.72,4.5,5.0,
101212,2024-07-21 00:00:00,Corporate,West,Clothing,28.0,4.0,$111.02,0.332,296.65,4.9,10.0,3.46
101441,2024-08-28 04:00:00,Consumer,North,Office Supplies,22.0,2.0,$14.91,0.179,24.48,3.7,2.0,1.0
101099,2024-07-02 04:00:00,Consumer,North,Clothing,31.0,2.0,$45.36,0.491,46.18,5.0,4.0,
101683,2024-10-07 12:00:00,Consumer,East,Office Supplies,43.0,5.0,$9.44,0.029,45.83,4.9,,10.12
100962,2024-06-09 08:00:00,Consumer,North,Furniture,39.0,1.0,$279.73,0.392,170.08,3.6,5.0,21.39
101600,2024-09-23 16:00:00,Home Office,South,Office Supplies,43.0,3.0,$19.28,0.417,33.72,4.7,3.0,8.29
100951,2024-06-07 12:00:00,Consumer,West,Office Supplies,51.0,1.0,$17.37,0.18,14.24,4.7,7.0,
100578,2024-04-06 08:00:00,Home Office,North,Furniture,62.0,2.0,$292.58,0.098,,3.3,3.0,24.39
101934,2024-11-18 08:00:00,Corporate,East,Electronics,26.0,5.0,$225.58,0.08,1037.67,4.6,3.0,6.54
101649,2024-10-01 20:00:00,Corporate,West,Electronics,18.0,3.0,$246.01,0.093,669.39,4.3,6.0,4.93
100818,2024-05-16 08:00:00,Corporate,South,Office Supplies,65.0,1.0,$35.32,0.085,32.32,4.9,3.0,9.59
101800,2024-10-27 00:00:00,Corporate,North,Furniture,74.0,3.0,N/A,0.136,459.33,3.6,2.0,27.97
101644,2024-10-01 00:00:00,Consumer,North,Office Supplies,56.0,2.0,$13.58,0.242,20.59,3.4,3.0,1.3
101709,2024-10-11 20:00:00,Consumer,West,Office Supplies,50.0,1.0,$21.53,0.14,18.52,4.7,5.0,6.1
100367,2024-03-02 04:00:00,Corporate,South,Office Supplies,23.0,4.0,$12.26,0.373,30.75,4.7,2.0,5.08
101612,2024-09-25 16:00:00,Corporate,East,Electronics,45.0,4.0,$209.52,0.186,,5.0,5.0,2.75
101789,2024-10-25 04:00:00,Consumer,West,Furniture,68.0,1.0,$316.04,0.081,290.44,4.9,7.0,
100299,2024-02-19 20:00:00,Corporate,West,Office Supplies,63.0,4.0,$14.51,0.095,52.53,4.3,6.0,
100048,2024-01-09 00:00:00,Corporate,North,Furniture,64.0,1.0,$516.36,0.1,464.72,5.0,4.0,
101519,2024-09-10 04:00:00,Consumer,West,Office Supplies,66.0,2.0,$7.45,0.038,14.33,5.0,3.0,3.81
100771,2024-05-08 12:00:00,Corporate,West,Furniture,39.0,5.0,$273.54,0.153,1158.44,5.0,6.0,17.01
100147,2024-01-25 12:00:00,Consumer,Central,Office Supplies,67.0,1.0,$39.83,0.256,29.63,4.7,5.0,17.33
101695,2024-10-09 12:00:00,Consumer,South,Electronics,21.0,3.0,$219.12,0.174,542.98,2.8,4.0,6.91
100742,2024-05-03 16:00:00,Home Office,North,Office Supplies,,2.0,$24.42,0.169,40.59,5.0,,9.53
101805,2024-10-27 20:00:00,Corporate,North,Office Supplies,54.0,4.0,$11.92,0.121,41.91,5.0,2.0,1.0
101795,2024-10-26 04:00:00,Consumer,East,Office Supplies,23.0,1.0,$16.23,0.023,15.86,4.3,3.0,9.87
101439,2024-08-27 20:00:00,Home Office,East,Electronics,24.0,3.0,$459.05,0.32,936.46,5.0,4.0,
100378,2024-03-04 00:00:00,Consumer,North,Clothing,44.0,4.0,$28.74,0.215,90.24,5.0,3.0,
101871,2024-11-07 20:00:00,Consumer,North,Electronics,51.0,4.0,$426.25,0.009,1689.66,3.7,12.0,3.6
100624,2024-04-14 00:00:00,Home Office,East,Electronics,58.0,1.0,$119.76,0.345,78.44,3.5,4.0,
100193,2024-02-02 04:00:00,Corporate,North,Office Supplies,69.0,1.0,$19.27,0.207,15.28,5.0,2.0,
101958,2024-11-22 08:00:00,Corporate,North,Office Supplies,52.0,1.0,$22.74,0.127,19.85,4.3,2.0,
100542,2024-03-31 08:00:00,Corporate,South,Clothing,55.0,1.0,$64.26,0.308,44.47,,5.0,6.44
100515,2024-03-26 20:00:00,Consumer,West,Furniture,51.0,1.0,$305.15,0.09,277.69,,7.0,
100648,2024-04-18 00:00:00,Corporate,West,Furniture,65.0,4.0,$482.26,0.164,1612.68,3.9,,22.43
101942,2024-11-19 16:00:00,Consumer,North,Electronics,67.0,5.0,$219.80,0.34,725.34,4.6,3.0,1.0
100768,2024-05-08 00:00:00,Consumer,West,Electronics,49.0,4.0,$107.56,0.111,382.48,3.8,7.0,5.96
101104,2024-07-03 00:00:00,Consumer,East,Office Supplies,30.0,1.0,$7.31,0.049,6.95,4.2,4.0,7.77
101113,2024-07-04 12:00:00,Home Office,East,Clothing,19.0,5.0,$42.83,0.129,186.52,4.1,6.0,12.63
101379,2024-08-17 20:00:00,Consumer,Central,Office Supplies,21.0,3.0,$9.70,0.086,26.6,1.8,3.0,
101848,2024-11-04 00:00:00,Consumer,South,Electronics,73.0,3.0,$197.30,0.084,542.18,3.2,4.0,1.0
100439,2024-03-14 04:00:00,Corporate,West,Furniture,,3.0,$252.64,0.022,741.25,4.0,5.0,
100077,2024-01-13 20:00:00,Corporate,North,Office Supplies,70.0,2.0,$11.36,0.268,16.63,4.3,4.0,9.09
101989,2024-11-27 12:00:00,Consumer,Central,Furniture,20.0,4.0,$323.86,0.185,1055.78,5.0,2.0,23.33
100331,2024-02-25 04:00:00,Consumer,South,Clothing,36.0,4.0,$48.53,0.165,162.09,5.0,4.0,
101142,2024-07-09 08:00:00,Corporate,Central,Furniture,60.0,1.0,$816.20,0.328,548.49,5.0,5.0,23.35
101141,2024-07-09 04:00:00,Corporate,North,Office Supplies,51.0,4.0,$11.46,0.213,36.08,4.0,2.0,7.73
101702,2024-10-10 16:00:00,Consumer,East,Electronics,30.0,47.0,$298.72,0.201,1193.39,3.9,5.0,6.64
100585,2024-04-07 12:00:00,Corporate,East,Office Supplies,72.0,5.0,$13.89,0.333,46.32,4.3,3.0,9.35
100717,2024-04-29 12:00:00,Consumer,Central,Office Supplies,70.0,3.0,$8.37,0.108,22.4,3.4,6.0,19.01
101202,2024-07-19 08:00:00,Corporate,Central,Electronics,37.0,5.0,$236.56,0.108,1055.06,5.0,3.0,3.9
101223,2024-07-22 20:00:00,Corporate,West,Electronics,,2.0,$270.29,0.075,500.04,4.9,5.0,7.86
101716,2024-10-13 00:00:00,Consumer,West,Office Supplies,69.0,3.0,$30.32,0.095,82.32,4.8,4.0,
100536,2024-03-30 08:00:00,Consumer,West,Office Supplies,57.0,3.0,$35.51,0.303,74.25,,6.0,8.09
101715,2024-10-12 20:00:00,Corporate,West,Electronics,59.0,2.0,$190.63,0.225,295.48,5.0,3.0,
101581,2024-09-20 12:00:00,Consumer,West,Furniture,21.0,2.0,$592.16,0.19,959.3,5.0,6.0,22.88
100528,2024-03-29 00:00:00,Corporate,West,Electronics,60.0,4.0,$124.56,0.167,415.03,4.3,6.0,15.34
101680,2024-10-07 00:00:00,Corporate,West,Clothing,53.0,4.0,$20.05,0.141,68.89,3.7,5.0,8.24
101325,2024-08-08 20:00:00,Home Office,West,Electronics,22.0,1.0,$146.79,0.103,131.67,3.6,4.0,5.72
101248,2024-07-27 00:00:00,Home Office,West,Electronics,68.0,4.0,$136.44,0.197,438.25,2.7,4.0,
100140,2024-01-24 08:00:00,Consumer,Central,Furniture,44.0,2.0,$171.74,0.287,244.9,4.0,4.0,23.8
101027,2024-06-20 04:00:00,Consumer,West,Furniture,65.0,4.0,$274.59,0.264,808.39,2.8,5.0,23.44
101294,2024-08-03 16:00:00,Consumer,East,Office Supplies,40.0,2.0,$29.90,0.092,54.3,4.2,4.0,6.71
100957,2024-06-08 12:00:00,Consumer,North,Electronics,74.0,2.0,$119.09,0.14,204.83,4.3,3.0,
100465,2024-03-18 12:00:00,Corporate,West,Electronics,18.0,5.0,$197.82,0.282,710.17,3.5,6.0,
100612,2024-04-12 00:00:00,Home Office,East,Office Supplies,63.0,1.0,$34.32,0.3,24.02,4.4,5.0,
100162,2024-01-28 00:00:00,Consumer,South,Clothing,65.0,1.0,$23.09,0.321,15.68,5.0,,
100113,2024-01-19 20:00:00,Corporate,East,Office Supplies,57.0,1.0,$11.40,0.031,11.05,5.0,5.0,
101391,2024-08-19 20:00:00,Corporate,West,Furniture,26.0,2.0,$538.70,0.046,1027.84,3.8,6.0,29.51
100976,2024-06-11 16:00:00,Consumer,East,Furniture,35.0,3.0,$159.45,0.482,247.79,2.3,6.0,24.1
100719,2024-04-29 20:00:00,Home Office,East,Electronics,44.0,3.0,$259.30,0.488,398.28,,5.0,10.12
100903,2024-05-30 12:00:00,Consumer,Central,Clothing,52.0,2.0,$38.31,0.037,73.79,3.7,3.0,
101312,2024-08-06 16:00:00,Corporate,East,Furniture,36.0,1.0,$780.07,0.265,573.35,5.0,3.0,
101693,2024-10-09 04:00:00,Corporate,East,Clothing,66.0,2.0,$33.46,0.421,38.75,4.4,6.0,
100610,2024-04-11 16:00:00,Corporate,Central,Clothing,48.0,5.0,$47.84,0.017,235.13,3.1,4.0,6.34
